Customer ID,Duration,Freq,Tot_Rev,Avg_Rev
12501,337 days 10:06:00,160,2249.1,14.056875
12502,117 days 12:08:00,147,3723.87,25.332448979591835
12503,359 days 12:09:00,3,2252.0,750.6666666666666
12504,40 days 07:58:00,26,1147.1,44.11923076923077
12505,323 days 10:21:00,47,1002.4,21.327659574468086
12506,254 days 15:06:00,23,73.5,3.1956521739130435
12507,156 days 06:51:00,51,1890.81,37.07470588235294
12508,48 days 08:23:00,69,398.27,5.772028985507246
12509,306 days 09:15:00,7,176.5,25.214285714285715
12510,164 days 13:45:00,154,6666.71,43.290324675324676
12511,436 days 13:02:00,194,3102.27,15.991082474226804
12512,88 days 09:05:00,34,138.03,4.059705882352941
12513,106 days 11:15:00,36,637.79,17.716388888888886
12514,289 days 07:22:00,84,1597.76,19.02095238095238
12515,375 days 08:17:00,16,383.7,23.98125
12516,99 days 14:47:00,74,2648.62,35.792162162162164
12517,50 days 09:56:00,286,2540.79,8.883881118881119
12518,50 days 12:42:00,106,1717.75,16.205188679245282
12519,85 days 14:34:00,42,757.89,18.044999999999998
12520,101 days 08:37:00,155,2686.01,17.329096774193548
12521,164 days 13:09:00,38,599.68,15.781052631578946
12522,61 days 08:30:00,12,192.72,16.06
12523,41 days 11:05:00,262,4504.25,17.19179389312977
12524,31 days 08:29:00,242,11160.86,46.11925619834711
12525,513 days 05:51:00,77,1112.28,14.445194805194804
12526,75 days 14:23:00,58,1039.58,17.923793103448276
12527,103 days 12:05:00,32,735.51,22.9846875
12528,31 days 09:20:00,95,1944.68,20.470315789473684
12529,544 days 14:25:00,23,321.18,13.964347826086957
12530,81 days 11:26:00,162,3828.66,23.633703703703702
12531,36 days 12:48:00,133,1967.35,14.792105263157895
12532,52 days 10:13:00,16,349.83000000000004,21.864375000000003
12533,640 days 13:36:00,90,1585.79,17.619888888888887
12534,152 days 13:34:00,63,1089.18,17.28857142857143
12535,113 days 15:12:00,34,716.35,21.069117647058825
12536,29 days 11:17:00,273,21096.84,77.2778021978022
12537,430 days 15:24:00,43,732.94,17.04511627906977
12538,51 days 06:44:00,34,640.45,18.836764705882356
12539,44 days 10:30:00,505,12930.6,25.605148514851486
12540,41 days 12:29:00,775,22401.69,28.9054064516129
12541,51 days 13:20:00,52,981.18,18.868846153846153
12542,506 days 04:48:00,45,540.38,12.008444444444445
12543,470 days 08:09:00,43,980.25,22.796511627906977
12544,51 days 12:48:00,20,389.7,19.485
12545,97 days 10:21:00,50,1000.39,20.0078
12546,68 days 11:51:00,70,1181.5,16.87857142857143
12547,219 days 11:22:00,21,383.58,18.265714285714285
12548,188 days 08:25:00,5,95.19999999999999,19.04
12549,597 days 11:55:00,49,1575.68,32.15673469387755
12550,101 days 09:25:00,57,964.83,16.92684210526316
12551,379 days 12:37:00,10,168.0,16.8
12552,60 days 13:58:00,20,437.82,21.891
12553,30 days 07:22:00,244,4668.68,19.13393442622951
12554,470 days 11:31:00,26,468.5,18.01923076923077
12555,704 days 07:34:00,1,129.23,129.23
12556,72 days 10:54:00,121,603.71,4.989338842975207
12557,38 days 07:01:00,58,18716.14,322.69206896551725
12558,29 days 13:19:00,11,269.96,24.54181818181818
12559,332 days 14:11:00,22,587.21,26.691363636363636
12560,122 days 11:21:00,83,1468.93,17.697951807228918
12561,324 days 12:21:00,16,238.85,14.928125
12562,30 days 06:40:00,207,4966.92,23.99478260869565
12563,430 days 14:08:00,13,249.24,19.172307692307694
12564,283 days 09:05:00,21,456.9,21.757142857142856
12565,303 days 12:17:00,10,160.67,16.067
12566,94 days 14:03:00,20,356.6,17.830000000000002
12567,44 days 12:58:00,658,14025.9,21.31595744680851
12568,666 days 14:45:00,5,70.0,14.0
12569,29 days 13:36:00,168,3764.56,22.40809523809524
12570,704 days 06:32:00,1,77.52,77.52
12571,61 days 13:41:00,34,519.61,15.28264705882353
12572,30 days 14:40:00,62,1036.1200000000001,16.71161290322581
12573,249 days 08:08:00,119,717.41,6.028655462184874
12574,337 days 14:40:00,11,218.45,19.85909090909091
12575,479 days 10:51:00,38,622.8199999999999,16.389999999999997
12576,57 days 13:49:00,147,2201.57,14.976666666666668
12577,57 days 10:32:00,303,1716.15,5.663861386138614
12578,43 days 10:30:00,181,4712.45,26.03563535911602
12579,95 days 10:03:00,31,470.12,15.165161290322581
12580,268 days 13:36:00,58,1052.9,18.153448275862072
12581,61 days 15:04:00,15,197.71,13.180666666666667
12582,260 days 15:15:00,103,1980.4,19.22718446601942
12583,40 days 12:44:00,452,13855.21,30.653119469026546
12584,31 days 07:23:00,118,2581.9,21.88050847457627
12585,256 days 10:21:00,97,2097.39,21.622577319587627
12586,39 days 07:36:00,96,2096.67,21.8403125
12587,29 days 11:13:00,4,144.0,36.0
12588,61 days 08:59:00,48,978.58,20.387083333333333
12589,50 days 13:41:00,212,6297.15,29.703537735849054
12590,212 days 09:35:00,72,9875.04,137.15333333333334
12591,339 days 09:25:00,69,1352.15,19.596376811594205
12592,114 days 08:56:00,84,4012.7,47.77023809523809
12593,130 days 11:17:00,21,418.09999999999997,19.909523809523808
12594,59 days 11:40:00,202,5135.71,25.42430693069307
12595,526 days 14:50:00,19,299.02,15.737894736842104
12596,73 days 10:58:00,27,618.27,22.898888888888887
12597,41 days 10:27:00,214,3939.31,18.40799065420561
12598,31 days 11:42:00,211,4653.51,22.054549763033176
12599,51 days 10:26:00,133,2296.72,17.268571428571427
12600,50 days 13:31:00,140,5132.05,36.6575
12601,211 days 13:43:00,35,688.76,19.678857142857144
12602,80 days 12:38:00,12,153.12,12.76
12603,43 days 13:18:00,3,739.1999999999999,246.39999999999998
12604,101 days 09:52:00,16,254.18,15.88625
12605,387 days 08:19:00,82,1247.95,15.21890243902439
12606,704 days 07:37:00,1,21.0,21.0
12607,80 days 07:43:00,202,3159.02,15.63871287128713
12608,426 days 13:11:00,16,415.79,25.986875
12609,100 days 07:26:00,176,3453.86,19.624204545454546
12610,44 days 14:26:00,111,2141.09,19.2890990990991
12611,74 days 10:48:00,65,1193.32,18.35876923076923
12612,79 days 11:48:00,21,764.49,36.40428571428571
12613,53 days 10:30:00,347,7078.62,20.399481268011527
12614,299 days 13:38:00,20,315.6,15.780000000000001
12615,58 days 13:15:00,258,5494.23,21.29546511627907
12616,107 days 06:58:00,59,1216.85,20.624576271186438
12617,51 days 09:21:00,42,355.53,8.465
12618,43 days 12:50:00,11,177.31,16.11909090909091
12619,38 days 09:08:00,105,4207.8099999999995,40.07438095238095
12620,36 days 13:40:00,92,1339.41,14.558804347826088
12621,45 days 15:23:00,729,23784.11,32.62566529492455
12622,254 days 07:21:00,11,180.1,16.37272727272727
12623,298 days 10:10:00,176,3855.84,21.90818181818182
12624,128 days 08:56:00,38,641.13,16.87184210526316
12625,233 days 14:06:00,188,5234.38,27.84244680851064
12626,45 days 07:54:00,307,6852.61,22.321205211726383
12627,32 days 11:53:00,230,4478.53,19.47186956521739
12628,40 days 12:12:00,30,588.0600000000001,19.602
12629,407 days 14:42:00,45,1558.22,34.62711111111111
12630,31 days 13:12:00,64,1270.88,19.8575
12631,79 days 10:07:00,186,3510.87,18.875645161290322
12632,542 days 14:21:00,38,870.88,22.917894736842104
12633,80 days 12:20:00,313,5761.11,18.406102236421724
12634,557 days 13:55:00,20,490.0,24.5
12635,111 days 12:56:00,179,2930.41,16.37100558659218
12636,760 days 14:05:00,1,141.0,141.0
12637,89 days 10:14:00,639,8408.96,13.159561815336462
12638,55 days 10:49:00,48,921.49,19.197708333333335
12639,260 days 11:12:00,64,1312.37,20.50578125
12640,45 days 12:08:00,53,1174.58,22.16188679245283
12641,137 days 10:34:00,10,185.9,18.59
12642,47 days 08:57:00,47,1013.26,21.558723404255318
12643,150 days 11:04:00,56,8819.94,157.4989285714286
12644,151 days 13:27:00,123,2021.44,16.434471544715446
12645,55 days 11:22:00,163,3579.5,21.960122699386503
12646,71 days 11:08:00,24,731.6899999999999,30.48708333333333
12647,44 days 11:04:00,574,18165.91,31.647926829268293
12648,176 days 12:05:00,66,1127.0,17.075757575757574
12649,129 days 09:19:00,124,2350.6,18.956451612903226
12651,356 days 11:14:00,32,390.2,12.19375
12652,344 days 06:59:00,54,1022.48,18.934814814814814
12653,170 days 13:19:00,86,4160.83,48.38174418604651
12654,32 days 13:50:00,38,601.98,15.841578947368422
12655,445 days 14:43:00,16,261.35,16.334375
12656,39 days 10:18:00,253,6494.88,25.671462450592887
12657,33 days 08:13:00,56,2134.3,38.112500000000004
12658,40 days 13:38:00,36,686.05,19.056944444444444
12659,51 days 12:07:00,5,91.68,18.336000000000002
12660,33 days 10:34:00,13,245.1,18.853846153846153
12661,458 days 07:14:00,11,162.0,14.727272727272727
12662,45 days 06:34:00,398,6801.92,17.09025125628141
12663,646 days 14:20:00,11,274.8,24.981818181818184
12664,30 days 06:53:00,46,6088.04,132.34869565217392
12665,346 days 15:26:00,21,325.75,15.511904761904763
12666,381 days 09:18:00,33,1475.8600000000001,44.723030303030306
12667,80 days 07:00:00,33,620.13,18.791818181818183
12668,29 days 08:50:00,546,11508.65,21.078113553113553
12669,172 days 14:06:00,102,3880.33,38.042450980392154
12670,32 days 08:37:00,117,3770.19,32.223846153846154
12671,628 days 07:30:00,45,2622.481,58.27735555555556
12672,351 days 14:40:00,25,463.6,18.544
12673,348 days 12:14:00,55,840.4,15.28
12674,33 days 11:38:00,91,2021.89,22.21857142857143
12675,575 days 14:11:00,115,982.2,8.540869565217392
12676,46 days 11:35:00,108,2913.09,26.973055555555558
12677,577 days 09:30:00,23,400.9,17.430434782608696
12678,64 days 10:56:00,381,34711.23,91.10559055118111
12679,74 days 10:17:00,56,1167.3700000000001,20.84589285714286
12680,95 days 11:07:00,37,613.36,16.5772972972973
12681,36 days 12:25:00,1494,31184.8,20.873360107095046
12682,31 days 09:44:00,1012,23485.38,23.20689723320158
12683,58 days 10:00:00,526,12177.48,23.15110266159696
12684,29 days 14:07:00,105,2283.63,21.748857142857144
12685,50 days 10:14:00,157,2863.08,18.236178343949042
12686,393 days 14:09:00,14,178.28,12.734285714285715
12687,502 days 11:48:00,126,2138.91,16.97547619047619
12688,135 days 15:11:00,171,4873.8099999999995,28.501812865497072
12689,47 days 15:29:00,72,1247.61,17.327916666666667
12690,227 days 14:51:00,16,389.01,24.313125
12691,50 days 07:11:00,39,1170.4,30.010256410256414
12692,659 days 09:58:00,13,110.95,8.534615384615385
12693,142 days 14:44:00,83,1765.6200000000001,21.272530120481928
12694,92 days 10:54:00,84,1847.25,21.991071428571427
12695,29 days 10:38:00,59,1407.1200000000001,23.84949152542373
12696,456 days 13:17:00,50,902.67,18.0534
12697,43 days 07:43:00,43,976.16,22.70139534883721
12698,612 days 08:09:00,16,339.75,21.234375
12699,439 days 11:53:00,41,638.11,15.563658536585367
12700,29 days 13:11:00,270,5011.99,18.562925925925924
12701,101 days 13:13:00,147,2446.41,16.642244897959184
12702,41 days 13:24:00,12,219.0,18.25
12703,86 days 04:37:00,84,1120.88,13.343809523809526
12704,29 days 10:45:00,90,2460.84,27.34266666666667
12705,37 days 10:43:00,626,11970.2,19.121725239616616
12706,704 days 07:35:00,1,91.89,91.89
12707,313 days 15:22:00,33,603.42,18.285454545454545
12708,51 days 14:08:00,336,5510.04,16.39892857142857
12709,37 days 08:22:00,587,31872.42,54.297137989778534
12710,118 days 12:00:00,79,1167.47,14.778101265822785
12711,633 days 12:01:00,60,1339.05,22.3175
12712,44 days 14:45:00,294,7407.66,25.19612244897959
12714,31 days 08:17:00,696,14093.71,20.249583333333334
12715,128 days 08:38:00,21,353.86,16.85047619047619
12716,155 days 10:32:00,45,677.9,15.064444444444444
12717,173 days 09:09:00,72,1358.91,18.87375
12718,93 days 07:22:00,19,238.25,12.539473684210526
12719,81 days 13:21:00,21,320.45,15.25952380952381
12720,37 days 08:57:00,514,8090.99,15.741225680933852
12721,53 days 11:47:00,254,4119.48,16.218425196850394
12722,107 days 09:10:00,57,1090.93,19.139122807017547
12723,38 days 09:59:00,64,647.79,10.12171875
12724,103 days 11:24:00,121,2109.2799999999997,17.432066115702476
12725,393 days 08:15:00,130,2694.56,20.727384615384615
12726,50 days 10:25:00,179,4014.6,22.427932960893855
12727,32 days 12:14:00,205,5712.53,27.866
12728,93 days 08:29:00,61,1070.17,17.54377049180328
12729,135 days 12:20:00,26,453.01,17.423461538461538
12730,543 days 11:41:00,47,829.25,17.643617021276597
12731,45 days 12:01:00,396,25878.21,65.34901515151515
12732,201 days 12:27:00,12,236.26000000000002,19.688333333333336
12733,256 days 07:41:00,162,2522.92,15.573580246913581
12734,374 days 11:13:00,19,639.65,33.66578947368421
12735,337 days 10:23:00,43,779.5699999999999,18.12953488372093
12736,354 days 16:03:00,4,234.0,58.5
12737,520 days 11:31:00,2,3710.5,1855.25
12738,394 days 05:33:00,22,310.7,14.122727272727273
12739,100 days 11:00:00,89,2726.73,30.63741573033708
12740,85 days 13:16:00,27,427.6,15.837037037037037
12741,551 days 09:24:00,16,406.07,25.379375
12742,621 days 12:50:00,68,1218.02,17.91205882352941
12743,156 days 07:39:00,134,546.43,4.077835820895522
12744,73 days 12:42:00,346,37475.96,108.31202312138728
12745,508 days 13:46:00,23,925.41,40.235217391304346
12746,549 days 15:41:00,20,278.25,13.9125
12747,44 days 06:47:00,258,8949.99,34.68988372093023
12748,27 days 11:29:00,7100,62473.49,8.799083098591549
12749,44 days 11:55:00,359,6703.17,18.671782729805013
12750,150 days 14:47:00,15,275.88,18.392
12751,466 days 11:11:00,62,268.27,4.326935483870967
12752,103 days 10:28:00,53,4366.78,82.3920754716981
12753,44 days 13:08:00,222,21717.84,97.82810810810811
12754,257 days 15:00:00,65,3072.3599999999997,47.26707692307692
12755,271 days 13:48:00,117,11654.97,99.6151282051282
12756,108 days 14:29:00,4,112.07999999999998,28.019999999999996
12757,37 days 11:30:00,377,11486.5,30.46816976127321
12758,138 days 13:38:00,317,10027.48,31.632429022082018
12759,74 days 09:11:00,302,5020.74,16.62496688741722
12760,477 days 15:10:00,21,347.8,16.561904761904763
12761,479 days 11:43:00,27,782.95,28.99814814814815
12762,29 days 13:37:00,69,1898.52,27.51478260869565
12763,160 days 09:48:00,34,814.16,23.945882352941176
12764,338 days 13:41:00,45,1693.88,37.64177777777778
12765,494 days 10:09:00,68,1404.58,20.65558823529412
12766,79 days 12:10:00,437,9391.7,21.491304347826087
12767,397 days 14:22:00,43,949.82,22.088837209302326
12768,453 days 11:12:00,20,337.38000000000005,16.869000000000003
12769,260 days 13:35:00,32,1143.6,35.7375
12770,232 days 14:27:00,37,3516.95,95.0527027027027
12771,486 days 11:26:00,16,302.1,18.88125
12772,81 days 14:41:00,55,892.47,16.226727272727274
12773,586 days 06:21:00,12,248.5,20.708333333333332
12774,557 days 13:22:00,6,98.7,16.45
12775,39 days 07:27:00,82,1720.92,20.986829268292684
12776,689 days 11:49:00,4,55.5,13.875
12777,479 days 12:25:00,26,519.45,19.978846153846156
12778,41 days 12:21:00,115,1793.68,15.597217391304348
12779,43 days 06:50:00,295,7037.78,23.856881355932202
12780,620 days 14:20:00,20,337.4,16.869999999999997
12781,43 days 08:15:00,30,945.76,31.525333333333332
12782,171 days 13:30:00,227,4458.1900000000005,19.639603524229077
12783,54 days 12:03:00,69,2447.37,35.469130434782606
12784,31 days 08:22:00,131,1804.75,13.776717557251908
12785,386 days 10:12:00,57,1115.25,19.56578947368421
12786,631 days 11:48:00,18,728.5,40.47222222222222
12787,31 days 15:16:00,45,865.18,19.226222222222223
12788,485 days 09:39:00,26,444.9,17.111538461538462
12789,87 days 10:26:00,8,273.35,34.16875
12790,214 days 09:46:00,40,620.25,15.50625
12791,395 days 12:33:00,32,1334.47,41.7021875
12792,278 days 12:24:00,48,840.14,17.502916666666668
12793,356 days 11:48:00,51,1017.33,19.94764705882353
12794,75 days 09:06:00,45,860.41,19.12022222222222
12795,40 days 13:33:00,14,430.48,30.74857142857143
12796,650 days 08:11:00,7,381.0,54.42857142857143
12797,382 days 07:36:00,49,886.76,18.097142857142856
12798,32 days 08:08:00,33,8510.93,257.9069696969697
12799,551 days 08:03:00,15,219.35,14.623333333333333
12800,492 days 09:49:00,34,584.25,17.183823529411764
12801,499 days 11:56:00,51,1111.77,21.799411764705884
12802,205 days 14:16:00,140,2482.42,17.731571428571428
12803,415 days 09:03:00,55,1092.81,19.869272727272726
12804,487 days 12:02:00,67,327.02,4.88089552238806
12805,403 days 11:33:00,58,1434.95,24.74051724137931
12806,457 days 10:26:00,67,2878.96,42.96955223880597
12807,404 days 14:44:00,18,390.75,21.708333333333332
12808,58 days 13:55:00,54,906.1,16.77962962962963
12809,190 days 08:45:00,89,1806.54,20.29820224719101
12810,556 days 13:07:00,32,534.99,16.7184375
12811,282 days 14:18:00,56,1033.9,18.462500000000002
12812,66 days 14:06:00,15,229.64000000000001,15.309333333333335
12813,523 days 14:10:00,45,1687.8,37.50666666666667
12814,123 days 11:49:00,2,125.92,62.96
12815,169 days 13:39:00,47,1063.46,22.6268085106383
12816,117 days 11:19:00,29,572.2,19.731034482758623
12817,303 days 07:32:00,25,690.98,27.639200000000002
12818,200 days 10:06:00,16,1566.28,97.8925
12819,480 days 08:40:00,19,540.52,28.448421052631577
12820,66 days 10:33:00,151,2520.75,16.693708609271525
12821,236 days 08:09:00,13,220.8,16.984615384615385
12822,92 days 13:56:00,47,978.7800000000001,20.825106382978724
12823,96 days 16:25:00,18,6501.5,361.19444444444446
12824,81 days 11:11:00,25,397.12,15.8848
12825,543 days 10:04:00,24,518.63,21.609583333333333
12826,51 days 08:23:00,164,2840.21,17.318353658536587
12827,27 days 11:43:00,25,430.15000000000003,17.206000000000003
12828,29 days 12:48:00,51,935.09,18.335098039215687
12829,344 days 11:04:00,20,425.25,21.2625
12830,59 days 12:06:00,39,6880.88,176.4328205128205
12831,284 days 10:58:00,22,451.11,20.505
12832,54 days 10:30:00,27,383.03,14.186296296296295
12833,167 days 10:14:00,24,417.38,17.390833333333333
12834,304 days 14:11:00,18,312.38,17.354444444444443
12835,440 days 07:25:00,630,6067.95,9.631666666666666
12836,81 days 08:50:00,418,6624.77,15.84873205741627
12837,195 days 07:53:00,92,688.41,7.482717391304347
12838,55 days 11:40:00,427,3420.93,8.011545667447306
12839,33 days 11:27:00,554,9458.74,17.073537906137183
12840,165 days 14:31:00,181,4070.07,22.48657458563536
12841,36 days 11:40:00,693,7539.87,10.88004329004329
12842,92 days 08:27:00,48,1917.99,39.958125
12843,87 days 11:51:00,230,6831.21,29.700913043478263
12844,51 days 10:29:00,103,648.6,6.297087378640777
12845,289 days 10:26:00,27,354.09,13.114444444444443
12846,704 days 07:31:00,1,15.58,15.58
12847,44 days 10:44:00,126,1636.8999999999999,12.99126984126984
12848,697 days 11:15:00,16,208.0,13.0
12849,53 days 10:19:00,148,3090.56,20.88216216216216
12850,467 days 11:34:00,2,330.0,165.0
12851,118 days 11:19:00,80,284.13,3.551625
12852,312 days 09:04:00,20,323.35,16.1675
12853,129 days 13:00:00,157,4086.5,26.028662420382165
12854,100 days 11:45:00,275,3065.67,11.14789090909091
12855,394 days 14:23:00,70,650.9399999999999,9.299142857142856
12856,29 days 13:08:00,317,2197.18,6.9311671924290215
12857,232 days 13:40:00,122,3691.75,30.260245901639344
12858,405 days 11:05:00,50,204.10999999999999,4.082199999999999
12859,480 days 11:40:00,21,575.1,27.385714285714286
